datetime_beginning_utc,datetime_beginning_ept,locale,service,mcp,mcp_capped,reg_ccp,reg_pcp,as_req_mw,total_mw,as_mw,ss_mw,tier1_mw,ircmwt2,dsr_as_mw,nsr_mw,regd_mw
8/16/2024 5:15:00 AM,8/16/2024 1:15:00 AM,PJM_RTO,REG,6.35,6.35,4.73,1.62,525.00,525.00,525.00,384.20,0.00,0.00,80.90,,193.30
8/16/2024 5:20:00 AM,8/16/2024 1:20:00 AM,PJM_RTO,REG,7.19,7.19,5.78,1.41,525.00,525.00,525.00,384.20,0.00,0.00,80.90,,193.30
8/16/2024 5:25:00 AM,8/16/2024 1:25:00 AM,PJM_RTO,REG,8.12,8.12,6.54,1.59,525.00,525.00,525.00,384.20,0.00,0.00,80.90,,193.30
8/16/2024 5:30:00 AM,8/16/2024 1:30:00 AM,PJM_RTO,REG,7.45,7.45,5.86,1.59,525.00,525.00,525.00,384.20,0.00,0.00,80.90,,193.30
8/16/2024 5:35:00 AM,8/16/2024 1:35:00 AM,PJM_RTO,REG,6.12,6.12,5.31,0.81,525.00,525.00,525.00,384.20,0.00,0.00,80.90,,193.30
8/16/2024 5:40:00 AM,8/16/2024 1:40:00 AM,PJM_RTO,REG,7.78,7.78,7.41,0.37,525.00,525.00,525.00,384.20,0.00,0.00,80.90,,193.30
8/16/2024 5:45:00 AM,8/16/2024 1:45:00 AM,PJM_RTO,REG,8.32,8.32,8.06,0.26,525.00,525.00,525.00,384.20,0.00,0.00,80.90,,193.30
8/16/2024 5:50:00 AM,8/16/2024 1:50:00 AM,PJM_RTO,REG,8.55,8.55,8.55,0.00,525.00,525.00,525.00,384.20,0.00,0.00,80.90,,193.30
8/16/2024 5:55:00 AM,8/16/2024 1:55:00 AM,PJM_RTO,REG,8.58,8.58,8.58,0.00,525.00,525.00,525.00,384.20,0.00,0.00,80.90,,193.30
8/16/2024 6:00:00 AM,8/16/2024 2:00:00 AM,PJM_RTO,REG,16.31,16.31,16.18,0.13,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:05:00 AM,8/16/2024 2:05:00 AM,PJM_RTO,REG,16.09,16.09,15.41,0.68,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:10:00 AM,8/16/2024 2:10:00 AM,PJM_RTO,REG,15.94,15.94,15.25,0.69,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:15:00 AM,8/16/2024 2:15:00 AM,PJM_RTO,REG,15.59,15.59,13.92,1.67,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:20:00 AM,8/16/2024 2:20:00 AM,PJM_RTO,REG,15.16,15.16,14.54,0.62,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:25:00 AM,8/16/2024 2:25:00 AM,PJM_RTO,REG,15.71,15.71,14.71,1.00,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:30:00 AM,8/16/2024 2:30:00 AM,PJM_RTO,REG,16.00,16.00,14.67,1.34,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:35:00 AM,8/16/2024 2:35:00 AM,PJM_RTO,REG,15.84,15.84,15.34,0.50,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:40:00 AM,8/16/2024 2:40:00 AM,PJM_RTO,REG,16.91,16.91,16.83,0.09,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:45:00 AM,8/16/2024 2:45:00 AM,PJM_RTO,REG,17.52,17.52,17.52,0.00,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:50:00 AM,8/16/2024 2:50:00 AM,PJM_RTO,REG,17.75,17.75,17.75,0.00,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 6:55:00 AM,8/16/2024 2:55:00 AM,PJM_RTO,REG,16.20,16.20,15.63,0.57,525.00,525.00,525.00,411.70,0.00,0.00,58.70,,182.60
8/16/2024 7:00:00 AM,8/16/2024 3:00:00 AM,PJM_RTO,REG,5.62,5.62,4.16,1.45,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:05:00 AM,8/16/2024 3:05:00 AM,PJM_RTO,REG,5.21,5.21,3.79,1.42,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:10:00 AM,8/16/2024 3:10:00 AM,PJM_RTO,REG,4.56,4.56,2.89,1.67,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:15:00 AM,8/16/2024 3:15:00 AM,PJM_RTO,REG,8.48,8.48,8.16,0.33,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:20:00 AM,8/16/2024 3:20:00 AM,PJM_RTO,REG,3.30,3.30,2.66,0.64,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:25:00 AM,8/16/2024 3:25:00 AM,PJM_RTO,REG,3.89,3.89,1.68,2.21,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:30:00 AM,8/16/2024 3:30:00 AM,PJM_RTO,REG,4.62,4.62,4.62,0.00,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:35:00 AM,8/16/2024 3:35:00 AM,PJM_RTO,REG,4.00,4.00,4.00,0.00,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:40:00 AM,8/16/2024 3:40:00 AM,PJM_RTO,REG,5.37,5.37,5.37,0.00,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:45:00 AM,8/16/2024 3:45:00 AM,PJM_RTO,REG,5.27,5.27,5.27,0.00,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:50:00 AM,8/16/2024 3:50:00 AM,PJM_RTO,REG,5.60,5.60,5.60,0.00,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 7:55:00 AM,8/16/2024 3:55:00 AM,PJM_RTO,REG,5.50,5.50,5.50,0.00,525.00,525.00,525.00,412.40,0.00,0.00,58.90,,181.30
8/16/2024 8:00:00 AM,8/16/2024 4:00:00 AM,PJM_RTO,REG,8.87,8.87,8.87,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:05:00 AM,8/16/2024 4:05:00 AM,PJM_RTO,REG,8.34,8.34,8.34,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:10:00 AM,8/16/2024 4:10:00 AM,PJM_RTO,REG,8.13,8.13,8.13,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:15:00 AM,8/16/2024 4:15:00 AM,PJM_RTO,REG,8.40,8.40,8.40,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:20:00 AM,8/16/2024 4:20:00 AM,PJM_RTO,REG,8.61,8.61,8.61,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:25:00 AM,8/16/2024 4:25:00 AM,PJM_RTO,REG,9.70,9.70,9.70,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:30:00 AM,8/16/2024 4:30:00 AM,PJM_RTO,REG,8.74,8.74,8.74,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:35:00 AM,8/16/2024 4:35:00 AM,PJM_RTO,REG,9.25,9.25,9.25,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:40:00 AM,8/16/2024 4:40:00 AM,PJM_RTO,REG,8.47,8.47,8.47,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:45:00 AM,8/16/2024 4:45:00 AM,PJM_RTO,REG,8.48,8.48,8.48,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:50:00 AM,8/16/2024 4:50:00 AM,PJM_RTO,REG,8.02,8.02,8.02,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 8:55:00 AM,8/16/2024 4:55:00 AM,PJM_RTO,REG,10.08,10.08,10.08,0.00,525.00,525.00,525.00,364.90,0.00,0.00,85.00,,194.80
8/16/2024 9:00:00 AM,8/16/2024 5:00:00 AM,PJM_RTO,REG,27.03,27.03,27.03,0.00,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:05:00 AM,8/16/2024 5:05:00 AM,PJM_RTO,REG,12.86,12.86,6.38,6.48,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:10:00 AM,8/16/2024 5:10:00 AM,PJM_RTO,REG,31.33,31.33,27.32,4.01,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:15:00 AM,8/16/2024 5:15:00 AM,PJM_RTO,REG,12.96,12.96,6.95,6.02,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:20:00 AM,8/16/2024 5:20:00 AM,PJM_RTO,REG,12.91,12.91,6.38,6.53,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:25:00 AM,8/16/2024 5:25:00 AM,PJM_RTO,REG,9.19,9.19,8.48,0.70,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:30:00 AM,8/16/2024 5:30:00 AM,PJM_RTO,REG,10.55,10.55,10.48,0.07,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:35:00 AM,8/16/2024 5:35:00 AM,PJM_RTO,REG,11.24,11.24,7.87,3.38,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:40:00 AM,8/16/2024 5:40:00 AM,PJM_RTO,REG,12.00,12.00,10.68,1.32,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:45:00 AM,8/16/2024 5:45:00 AM,PJM_RTO,REG,10.67,10.67,8.71,1.96,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:50:00 AM,8/16/2024 5:50:00 AM,PJM_RTO,REG,9.46,9.46,8.40,1.06,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 9:55:00 AM,8/16/2024 5:55:00 AM,PJM_RTO,REG,13.68,13.68,12.08,1.60,800.00,800.00,800.00,451.90,0.00,0.00,106.90,,197.30
8/16/2024 10:00:00 AM,8/16/2024 6:00:00 AM,PJM_RTO,REG,14.70,14.70,13.44,1.26,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:05:00 AM,8/16/2024 6:05:00 AM,PJM_RTO,REG,17.77,17.77,13.98,3.79,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:10:00 AM,8/16/2024 6:10:00 AM,PJM_RTO,REG,20.43,20.43,18.37,2.06,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:15:00 AM,8/16/2024 6:15:00 AM,PJM_RTO,REG,16.89,16.89,14.83,2.06,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:20:00 AM,8/16/2024 6:20:00 AM,PJM_RTO,REG,24.55,24.55,20.33,4.22,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:25:00 AM,8/16/2024 6:25:00 AM,PJM_RTO,REG,22.36,22.36,19.39,2.96,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:30:00 AM,8/16/2024 6:30:00 AM,PJM_RTO,REG,21.29,21.29,18.31,2.98,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:35:00 AM,8/16/2024 6:35:00 AM,PJM_RTO,REG,23.42,23.42,21.38,2.04,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:40:00 AM,8/16/2024 6:40:00 AM,PJM_RTO,REG,23.95,23.95,21.66,2.29,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:45:00 AM,8/16/2024 6:45:00 AM,PJM_RTO,REG,22.82,22.82,21.43,1.40,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:50:00 AM,8/16/2024 6:50:00 AM,PJM_RTO,REG,22.86,22.86,21.40,1.46,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 10:55:00 AM,8/16/2024 6:55:00 AM,PJM_RTO,REG,17.54,17.54,14.27,3.26,800.00,800.00,800.00,452.20,0.00,0.00,116.20,,206.00
8/16/2024 11:00:00 AM,8/16/2024 7:00:00 AM,PJM_RTO,REG,16.96,16.96,16.92,0.04,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:05:00 AM,8/16/2024 7:05:00 AM,PJM_RTO,REG,22.83,22.83,22.19,0.64,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:10:00 AM,8/16/2024 7:10:00 AM,PJM_RTO,REG,19.91,19.91,19.61,0.30,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:15:00 AM,8/16/2024 7:15:00 AM,PJM_RTO,REG,20.09,20.09,19.67,0.42,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:20:00 AM,8/16/2024 7:20:00 AM,PJM_RTO,REG,21.92,21.92,21.42,0.51,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:25:00 AM,8/16/2024 7:25:00 AM,PJM_RTO,REG,20.17,20.17,19.81,0.35,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:30:00 AM,8/16/2024 7:30:00 AM,PJM_RTO,REG,17.61,17.61,17.10,0.50,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:35:00 AM,8/16/2024 7:35:00 AM,PJM_RTO,REG,16.45,16.45,16.16,0.30,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:40:00 AM,8/16/2024 7:40:00 AM,PJM_RTO,REG,15.08,15.08,14.52,0.56,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:45:00 AM,8/16/2024 7:45:00 AM,PJM_RTO,REG,16.62,16.62,15.94,0.68,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:50:00 AM,8/16/2024 7:50:00 AM,PJM_RTO,REG,17.52,17.52,17.11,0.41,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 11:55:00 AM,8/16/2024 7:55:00 AM,PJM_RTO,REG,14.75,14.75,14.30,0.44,800.00,800.00,800.00,454.30,0.00,0.00,110.60,,216.60
8/16/2024 12:00:00 PM,8/16/2024 8:00:00 AM,PJM_RTO,REG,20.89,20.89,20.56,0.32,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:05:00 PM,8/16/2024 8:05:00 AM,PJM_RTO,REG,20.52,20.52,19.61,0.90,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:10:00 PM,8/16/2024 8:10:00 AM,PJM_RTO,REG,20.44,20.44,20.11,0.33,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:15:00 PM,8/16/2024 8:15:00 AM,PJM_RTO,REG,18.79,18.79,17.85,0.94,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:20:00 PM,8/16/2024 8:20:00 AM,PJM_RTO,REG,16.95,16.95,16.68,0.27,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:25:00 PM,8/16/2024 8:25:00 AM,PJM_RTO,REG,21.30,21.30,20.37,0.93,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:30:00 PM,8/16/2024 8:30:00 AM,PJM_RTO,REG,24.90,24.90,24.58,0.32,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:35:00 PM,8/16/2024 8:35:00 AM,PJM_RTO,REG,23.82,23.82,23.50,0.32,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:40:00 PM,8/16/2024 8:40:00 AM,PJM_RTO,REG,24.50,24.50,24.30,0.20,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:45:00 PM,8/16/2024 8:45:00 AM,PJM_RTO,REG,25.08,25.08,24.68,0.40,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:50:00 PM,8/16/2024 8:50:00 AM,PJM_RTO,REG,27.20,27.20,26.93,0.27,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 12:55:00 PM,8/16/2024 8:55:00 AM,PJM_RTO,REG,24.87,24.87,24.54,0.33,800.00,798.90,798.90,448.40,0.00,0.00,121.80,,216.20
8/16/2024 1:00:00 PM,8/16/2024 9:00:00 AM,PJM_RTO,REG,24.99,24.99,24.31,0.68,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:05:00 PM,8/16/2024 9:05:00 AM,PJM_RTO,REG,24.86,24.86,24.25,0.61,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:10:00 PM,8/16/2024 9:10:00 AM,PJM_RTO,REG,24.08,24.08,23.91,0.17,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:15:00 PM,8/16/2024 9:15:00 AM,PJM_RTO,REG,22.29,22.29,21.95,0.34,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:20:00 PM,8/16/2024 9:20:00 AM,PJM_RTO,REG,22.12,22.12,22.04,0.08,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:25:00 PM,8/16/2024 9:25:00 AM,PJM_RTO,REG,25.21,25.21,24.45,0.76,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:30:00 PM,8/16/2024 9:30:00 AM,PJM_RTO,REG,27.32,27.32,26.57,0.75,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:35:00 PM,8/16/2024 9:35:00 AM,PJM_RTO,REG,25.00,25.00,24.08,0.93,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:40:00 PM,8/16/2024 9:40:00 AM,PJM_RTO,REG,23.87,23.87,23.42,0.44,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:45:00 PM,8/16/2024 9:45:00 AM,PJM_RTO,REG,24.29,24.29,23.85,0.44,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:50:00 PM,8/16/2024 9:50:00 AM,PJM_RTO,REG,24.42,24.42,23.89,0.53,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 1:55:00 PM,8/16/2024 9:55:00 AM,PJM_RTO,REG,24.53,24.53,23.85,0.69,800.00,800.00,800.00,446.00,0.00,0.00,128.40,,220.70
8/16/2024 2:00:00 PM,8/16/2024 10:00:00 AM,PJM_RTO,REG,21.58,21.58,21.44,0.14,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:05:00 PM,8/16/2024 10:05:00 AM,PJM_RTO,REG,21.54,21.54,21.33,0.21,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:10:00 PM,8/16/2024 10:10:00 AM,PJM_RTO,REG,24.14,24.14,23.92,0.22,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:15:00 PM,8/16/2024 10:15:00 AM,PJM_RTO,REG,23.84,23.84,23.58,0.27,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:20:00 PM,8/16/2024 10:20:00 AM,PJM_RTO,REG,24.45,24.45,24.18,0.27,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:25:00 PM,8/16/2024 10:25:00 AM,PJM_RTO,REG,22.10,22.10,22.01,0.09,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:30:00 PM,8/16/2024 10:30:00 AM,PJM_RTO,REG,23.96,23.96,23.78,0.19,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:35:00 PM,8/16/2024 10:35:00 AM,PJM_RTO,REG,24.61,24.61,24.34,0.27,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:40:00 PM,8/16/2024 10:40:00 AM,PJM_RTO,REG,24.68,24.68,24.55,0.12,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:45:00 PM,8/16/2024 10:45:00 AM,PJM_RTO,REG,36.04,36.04,35.84,0.20,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:50:00 PM,8/16/2024 10:50:00 AM,PJM_RTO,REG,27.55,27.55,27.33,0.22,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 2:55:00 PM,8/16/2024 10:55:00 AM,PJM_RTO,REG,25.27,25.27,24.81,0.46,800.00,800.80,800.80,450.10,0.00,0.00,120.30,,223.00
8/16/2024 3:00:00 PM,8/16/2024 11:00:00 AM,PJM_RTO,REG,9.41,9.41,9.34,0.07,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:05:00 PM,8/16/2024 11:05:00 AM,PJM_RTO,REG,7.04,7.04,6.97,0.07,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:10:00 PM,8/16/2024 11:10:00 AM,PJM_RTO,REG,7.22,7.22,7.16,0.06,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:15:00 PM,8/16/2024 11:15:00 AM,PJM_RTO,REG,7.08,7.08,7.01,0.07,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:20:00 PM,8/16/2024 11:20:00 AM,PJM_RTO,REG,7.49,7.49,7.42,0.07,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:25:00 PM,8/16/2024 11:25:00 AM,PJM_RTO,REG,6.55,6.55,6.53,0.02,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:30:00 PM,8/16/2024 11:30:00 AM,PJM_RTO,REG,6.57,6.57,6.53,0.04,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:35:00 PM,8/16/2024 11:35:00 AM,PJM_RTO,REG,6.67,6.67,6.53,0.14,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:40:00 PM,8/16/2024 11:40:00 AM,PJM_RTO,REG,6.57,6.57,6.53,0.05,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:45:00 PM,8/16/2024 11:45:00 AM,PJM_RTO,REG,6.61,6.61,6.53,0.08,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:50:00 PM,8/16/2024 11:50:00 AM,PJM_RTO,REG,9.23,9.23,9.17,0.06,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 3:55:00 PM,8/16/2024 11:55:00 AM,PJM_RTO,REG,70.65,70.65,70.59,0.06,800.00,800.40,800.40,450.60,0.00,0.00,121.60,,219.90
8/16/2024 4:00:00 PM,8/16/2024 12:00:00 PM,PJM_RTO,REG,31.21,31.21,30.07,1.15,800.00,800.00,800.00,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:05:00 PM,8/16/2024 12:05:00 PM,PJM_RTO,REG,79.38,79.38,76.98,2.39,800.00,708.50,708.50,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:10:00 PM,8/16/2024 12:10:00 PM,PJM_RTO,REG,13.54,13.54,10.73,2.82,800.00,708.50,708.50,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:15:00 PM,8/16/2024 12:15:00 PM,PJM_RTO,REG,13.70,13.70,10.84,2.85,800.00,741.90,741.90,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:20:00 PM,8/16/2024 12:20:00 PM,PJM_RTO,REG,52.72,52.72,51.19,1.53,800.00,741.90,741.90,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:25:00 PM,8/16/2024 12:25:00 PM,PJM_RTO,REG,18.32,18.32,15.50,2.81,800.00,741.90,741.90,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:30:00 PM,8/16/2024 12:30:00 PM,PJM_RTO,REG,20.93,20.93,19.37,1.56,800.00,741.90,741.90,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:35:00 PM,8/16/2024 12:35:00 PM,PJM_RTO,REG,18.97,18.97,18.97,0.00,800.00,741.90,741.90,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:40:00 PM,8/16/2024 12:40:00 PM,PJM_RTO,REG,18.86,18.86,18.08,0.78,800.00,741.90,741.90,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:45:00 PM,8/16/2024 12:45:00 PM,PJM_RTO,REG,15.18,15.18,13.81,1.37,800.00,741.90,741.90,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:50:00 PM,8/16/2024 12:50:00 PM,PJM_RTO,REG,19.27,19.27,17.46,1.81,800.00,741.90,741.90,394.50,0.00,0.00,119.40,,223.20
8/16/2024 4:55:00 PM,8/16/2024 12:55:00 PM,PJM_RTO,REG,18.57,18.57,18.57,0.00,800.00,741.90,741.90,394.50,0.00,0.00,119.40,,223.20
8/16/2024 5:00:00 PM,8/16/2024 1:00:00 PM,PJM_RTO,REG,24.63,24.63,24.63,0.00,800.00,800.40,800.40,375.60,0.00,0.00,105.40,,209.70
8/16/2024 5:05:00 PM,8/16/2024 1:05:00 PM,PJM_RTO,REG,26.27,26.27,25.88,0.39,800.00,800.40,800.40,375.60,0.00,0.00,105.40,,209.70
8/16/2024 5:10:00 PM,8/16/2024 1:10:00 PM,PJM_RTO,REG,26.36,26.36,26.24,0.13,800.00,800.40,800.40,375.60,0.00,0.00,105.40,,209.70
8/16/2024 5:15:00 PM,8/16/2024 1:15:00 PM,PJM_RTO,REG,25.94,25.94,25.65,0.30,800.00,800.40,800.40,375.60,0.00,0.00,105.40,,209.70
8/16/2024 5:20:00 PM,8/16/2024 1:20:00 PM,PJM_RTO,REG,27.82,27.82,27.61,0.21,800.00,800.40,800.40,375.60,0.00,0.00,105.40,,209.70
8/16/2024 5:25:00 PM,8/16/2024 1:25:00 PM,PJM_RTO,REG,31.26,31.26,31.10,0.17,800.00,800.40,800.40,375.60,0.00,0.00,105.40,,209.70
8/16/2024 5:30:00 PM,8/16/2024 1:30:00 PM,PJM_RTO,REG,29.71,29.71,29.51,0.20,800.00,800.40,800.40,375.60,0.00,0.00,105.40,,209.70
8/16/2024 5:35:00 PM,8/16/2024 1:35:00 PM,PJM_RTO,REG,29.74,29.74,29.61,0.12,800.00,800.40,800.40,375.60,0.00,0.00,105.40,,209.70
8/16/2024 5:40:00 PM,8/16/2024 1:40:00 PM,PJM_RTO,REG,37.76,37.76,37.19,0.57,800.00,800.40,800.40,375.60,0.00,0.00,105.40,,209.70
